 1 cone effect	efeito/formação de cone	     
 1 conformal	conformadas	     
 1 Confusion	Confusão ou Desorientação	     
 1 congenital malformation	má formação congênita	     
 1 Congenital Muscular Dystrophy (CMD)	Distrofia Muscular Congênita	     
 1 congenital scoliosis	escoliose congênita	     
 1 congestive heart failure (CHF)	falência cardíaca congestiva	     
 1 consciousness	consciência	     
 1 consent	consentimento	     
 1 Constipation, Infant or Toddler	Obstipação na Criança	     
 1 Constipation	Obstipação	     
 1 constipation	prisão de ventre	     
 1 Continuing Medical Education (CME)	Formação Médica Contínua	     
 1 contraceptives	anticoncepcionais	     
 1 controlled trials	testes controlados	     
 1 control syringe	seringa de 3 anéis	     
 1 contused puncture (wound or trauma )	perfuro-contudente	     
 1 convincing/forceful (argument)	(argumento) contundente	     
 1 Convulção, Ataque epilético	seizure	     
 1 convulsions	convulsões	     
 1 Core International ICF	Categorias de Base (Core Sets) da Classificação Internacional de Funcionalidade (CIF)	     
 1 coronariopathies	coronariopatias	     
 2 coronary artery	artéria coronária	     
 1 coronary artery bypass grafts	Enxertos/bypasses na artéria coronária	     
 1 corporeal systems	sistemas corporais	     
 1 cosmiatric dermatology	dermatologia cosmiátrica	     
 1 costovertebral and interfacetal joints	ARTICULACOES COSTOVERTEBRAIS E INTERFACETARIAS	     
 2 cotton wool	algodão	     
 1 cough assist machine	dispositivo/aparelho de tosse assistida	     
 1 cough assist	tosse assistida, auxílio mecânico para tosse	     
 1 cough cycle	ciclo da tosse	     
 1 Cough Infant	Tosse na Criança (0-1 ano)	     
 1 Cough Toddler	Tosse na Criança (1-4 anos)	     
 1 cough	tosse	     
 1 Cough	Tosse no Adulto	     
 1 cough up blood	escarrar sangue	     
 1 coupage	tapotagem	     
 1 Cozmo extension installed	extensão cozmo instalada	     
 1 CPAP Breathing System	sistema de ventilação	     
 1 C-PAP - Continuous Positive Airway Pressure	Pressão positiva contínua de ar nas vias aéreas	     
 1 CPR - cardiopulmonary resuscitation	RCP - ressuscitação cardiopulmonar	     
 1 CPR (cardiopulmonary resuscitation)	ressuscitação cardio pulmonar	     
 1 CPR cardiopulmonary resuscitation	ressuscitação cardiopulmonar (RCP)	     
 1 CPT Chest physical therapy	terapia pulmonar	     
 1 CPT - Chest physical therapy	Terapia pulmonar	     
 1 cramps	cãibra	     
 1 cramps	cãibra (muscular), cólicas	     
 1 cranial nerves	nervos cranianos	     
 1 creatine supplement	suplemento de creatina	     
 1 crew cut	corte á escovinha	     
 1 Crisis Call Assault or Violence	Chamada De Crise Assalto ou Violência	     
 1 crohn's disease	doença de crohn	     
 1 cross-hatching	aplicação em linhas perpendiculares/cruzadas	     
 1 CRP measurement	PCR doseada	     
 1 crutches	canadianas	     
 1 crutch	muleta	     
 1 c-section	cesariana	     
 1 CTP	carnitine palmitoyltransferase	     
 1 culture	amostra	     
 1 cultured brain slices	porções de cérebro cultivados	     
 1 Cumulative Trauma Disorders	Lesões por Traumas Cumulativos	     
 1 curing	cura	     
 1 curly hair	cabelo encaracolado	     
 1 curve magnitude	magnitude, extensão da curvatura	     
 1 curve rigidity	rigidez da curvatura	     
 1 cutaneous ulcers	úlceras cutâneas	     
 2 cut	corte	     
 1 cutting	espostejamento	     
 1 cuvette wash station	estação de lavagem de cuvetes	     
 1 CVA (Cerebral Vascular Accident) / Stroke	AVC (Acidente Vascular Cerebral) / Derrame	     
 1 CVS	Chorionic villus sampling	     
 1 cyanosis	cianose	     
 1 cyst	cisto	     
 1 cyst	cisto, quisto	     
 1 cysticercosis	cisticercose	     
 1 cystic fibrosis	fibrose cística	     
 1 cystogram	cistograma	     
 1 cytochrome C	citocromo C	     
 1 Dampness	Umidade	     
 1 dandruff	caspa	     
 1 Dapsone	dapsona	     
 1 dark stools	fezes escuras	     
 1 Data da Nascimento	DOF	     
 1 deaf	surdo	     
 1 Dear John letter	carta de despedida	     
 1 Dear/you	V. Ex.a	     
 1 deboning	desossa	     
 1 decubitus (an ulcer or bedsore)	decúbito	     
 1 deep breathing	respiração profunda	     
 1 De-escalating surgery	Desescalar procedimento cirúrgico/cirurgia	     
 1 defendant	polo passivo	     
 1 defibrillator-proof	à prova de desfibrilador	     
 1 deficiency	deficiência	     
 1 degenerating joint disease (DJD)	doença degenerativa das juntas	     
 1 dehydration	desidratação	     
 1 deletion mapping	mapeamento cromossômico	     
 2 delirium	delírio	     
 1 delivery (as in child birth)	parto	     
 1 delusion	desilusão	     
 1 demyelination	mielina	     
 1 denial	recusa	     
 1 dental floss	fio dental	     
 1 dental hygienist	higienista dentário	     
 1 Dental Problem	Problemas Dentários	     
 1 dental surgeon	cirurgião dentista	     
 1 dentist	dentista	     
 1 denture	a dentadura, placa	     
 1 depleted	baixa/depauperadas/depleção	     
 1 Depression	Depressão	     
 1 depression	depressão	     
 1 dermatitis	dermatite	     
 1 dermatologist	dematologista	     
 1 dermatology	dermatologia	     
 1 descending colon	cólon descendente	     
 1 desmaiou	passed out	     
 1 destarched wheat bran	farelo de trigo sem amido	     
 1 detumescence	detumescência	     
 1 device fracture	fratura do dispositivo	     
 1 Diabetes Mellitus	Diabetes Mellitus	     
 1 diagnostic procedure	procedimento do diagnóstico	     
 1 Diagnostic procedure / schedule/ work-up	Conduta diagnóstica / CD	     
 1 diagnostic yield in relation to lesion development/progression	desempenho histológico da evolução da lesão	     
 1 diaper rash	irritação da pele, assadura de fralda	     
 1 diaphragm (for birth control)	diafragma (para controle de natalidade)	     
 1 diarrhea	diarréia	     
 1 Diarrhea	Diarreia no Adulto ou na Criança (5-16 anos)	     
 1 Diarrhea Infant or Toddler	Diarreia na Criança (0-4 anos)	     
 1 dicharge (flow of fluid)	corrimento	     
 1 dictated by	ditado por	     
 1 dietary re-education	reeducação alimentar	     
 1 diet	dieta	     
 1 diet on the muscle lipid content	dieta sobre a fração	     
 1 differential diagnosis	diagnóstico diferencial	     
 1 digestive apparatus	aparelho digestivo	     
 1 dilatation (swell, distend, or expand)	dilatação	     
 1 diphteria ( a contagious baterial disease)	difteria	     
 1 diplo-types	diplótipos	     
 1 dipstick bottle	frasco de tiras/fitas reagentes	     
 1 Directorate General for Health	Direcção Geral de Saude	     
 1 Director of Medical Affairs	Director Clínico / Director dos Assuntos Clínicos/Médicos	     
 1 Director of Primary Health Care	Direcção dos Cuidados de Saúde Primários	     
 1 discharge date	data de alta	     
 1 discharge (leaving the hospital)	de alta	     
 1 discomfort	desconforto, incomodo	     
 1 disc spreader	espaçador/afastador discal	     
 1 disease flare	episódio ou fase aguda, ataque agudo da doença	     
 1 disease phenotypes	fenótipos da doença	     
 1 disinfectant	desinfectante	     
 1 dislocation	deslocamento	     
 1 disorder	desordem, doença	     
 1 Dispatch Hospital Cleaner Disinfectant	desinfetante de limpeza hospitalar Dispatch®	     
 1 disposable syringe	seringa descartável	     
 1 distal muscles	músculos periféricos	     
 1 Distal Muscular Dystrophy (DD)	Distrofia Muscular Periférica (Distal)	     
 1 distraction	distração	     
 2 distraction	distra(c)ção	     
 1 Disuse atrophy	atrofia por desuso	     
 2 diverticulitis	diverticulite	     
 1 diverticulosis	diveticulose	     
 1 Dizziness or Vertigo	Tontura ou Vertigem	     
 1 dizziness	tontura	     
 2 dizziness	tontura, vertigem	     
 1 DNR order	ordem de não-reanimação	     
 1 doctor	médico	     
 1 dopamine reuptake inhibitor	inibidor de recaptação de dopamina	     
 1 dopaminergic dysregulation	desregulação dopaminérgica	     
 1 dor, doença	ailment	     
 2 dosage	dosagem	     
 1 dosage range	faixa de dosagem, média de dosagem	     
 1 double-blind phase	fase de testes com placebos	     
 1 Double row arthroscopic rotator cuff repair	reparo artroscópico do manguito rotador com dupla linha/fila de fixação	     
 3 double vision	visão dupla	     
 1 down regulated	regulação descendente (ver nota)	     
 1 down sydrome	sindrme de down, mongolism	     
 1 Do you feel any numbness	Você sente algum dormência	     
 1 Do you feel any numbness	Você sente algum falta de sensação	     
 1 drainage sheet	dreno laminar	     
 1 driving the expression	a(c)tivação da expressão/a(c)tivar a expressão/que a(c)tivam a expressão	     
 1 drowning person	o afogado	     
 2 drug addiction	dependente de drogas	     
 1 drug addiction	dependente de drogas, toxicodependencia	     
 1 drug response	reação ás drogas	     
 1 drug safety	segurança do uso de medicamentos, drogas	     
 1 drugstore	drogaria	     
 1 dry cough	tosse seca	     
 1 Duchenne Muscular Dystrophy (DMD)	Distrofia Muscular de Duchenne	     
 1 Due Process Hearing	audiência processual	     
 1 dull pain	dor fraca	     
 1 duodenal ulcers	úlceras duodenais	     
 1 duodenum (part of the intestinal tract)	duodeno	     
 1 dye	contraste	     
 1 dysentery (bloody feces due to bacteria)	desinteria	     
 1 dyskinesia	discinesia	     
 1 dyslipidemias	dislipidemias	     
 1 dyspnea (shortness of breath)	dispnéia (falta de ar)	     
 1 dyspnoea	dispnéia	     
 1 dysuria (impaired ability to pass urine)	disuria (dificuldade em urinar)	     
 1 ear drum	timpano	     
 1 ear lobe	o lóbulo da orelha	     
 1 ear	orelha	     
 1 Ear Problem	Problema no Ouvido	     
 1 Easy-Touch	easy-touch	     
 1 economic status	estatuto económica, condição económica	     
 1 eczema	eczema	     
 1 edema	edema	     
 1 effort	esforço	     
 1 egg	ovulo	     
 1 eicosanoid metabolic process	processo metabólico de eicosanóides	     
 1 EKG Core Lab	laboratório central/de referência de ECG	     
 1 elbow	cotovelo	     
 1 Elbow Pain or Swelling	Dor ou Tumefacção do Cotovelo	     
 1 electroblotted samples	amostras analisadas por electroblotting	     
 1 electrocardiogram	eletrocardiograma	     
 1 embolus	ÊMBOLO	     
 1 Embrasure Lines	linhas da ameia ou embrasura	     
 1 embryonic stem cells	células tronco embriônicas	     
 1 emergency doctor	médico de emergência	     
 1 emergency	emergência	     
 1 emergency room	sala de emergência, serviço de urgência	     
 3 emphysema	enfisema	     
 1 encapsulated mass/encapsulation	Encapsulamento	     
 1 encephalitis	encefalite	     
 1 encounter	consulta	     
 1 endocarditis (inflammation of the heart)	endocardite	     
 2 endocrinology	endocrinologia	     
 1 endometrium	endometrio (tunica mucosa uterina)	     
 1 endoscope	endoscópio	     
 1 endoscopic retrograde cholangiopancreatograph	colangiopancreatographia edoscopia retrograda	     
 1 enema	clister	     
 1 enema	enema, clister	     
 1 enlarged breasts	peito alargado	     
 1 entacapone and tolcapone	entacapona e tolcapona	     
 1 entacapone	entacapona	     
 2 enteritis	enterite	     
 1 enteritis (intestinal inflammation)	enterite	     
 1 eosinophilia	eosinofilia	     
 1 eosinophilic	eosinofílico	     
 1 EPAP - expiratory positive airway pressure	Pressão expiratória positiva nas vias aéreas	     
 2 epidermis	epiderme	     
 1 epidural anesthesia	anestesia epidual	     
 1 epilepsy	epilepsia	     
 1 epileptiform discharges in the electroencephalogram (EEG)	descargas epileptiformes no eletrencefalograma (EEG)	     
 1 epileptology	epileptologia	     
 1 episiotomy	episiotomia	     
 1 EP Left Atrium	eletrofisiologia do átrio esquerdo	     
 1 equipment suppliers	fornecedores de equipamentos	     
 1 erythrocytes	eritrócitos	     
 1 Esmarch bandage	Faixa De Smarch	     
 1 esophageal bleeding	hemorragia esofágica	     
 1 esophagus	esôfago	     
 1 essential tremor	tremores crônicos	     
 1 Ethylenediamine Dihydriodide	di-hidroiodeto/diidroiodeto de etilenodiamina	     
 1 European Medicines Agency (EMEA)	Agência Européia de Medicamentos	     
 1 European Union of Medical Specialists (UEMS)	União Europeia dos Médicos Especialistas (UEMS)	     
 1 evacuated	sob/a vácuo	     
 1 evisceration (gutting/disembowelment)	evisceração	     
 1 examination of a bird's entrails	observação das vísceras de uma ave	     
 1 examining table	mesa de exames	     
 1 Excessive Sweating	Sudação Excessiva	     
 1 exercise-induced asthma	asma de exercício	     
 1 Exercise Physiology	Fisiologia do Exercício	     
 1 Ex-factory price	Preço de Venda ao Armazenista (P.V.A.)	     
 1 exhale	exalar	     
 1 exhaustion	exhaustão	     
 1 Expanded Disability Status Scale (EDSS)	Escala Expandida do Status de Incapacidade	     
 1 expiration date	data de validade	     
 1 expiration	expiracão	     
 1 expiry/expiration of the referred authorization	-caducidade da referida autorização-	     
 1 exposure	exposição	     
 1 external	ectal	     
 1 external	externo, exterior	     
 1 Extubation	Extubação	     
 1 eyebrow	sobrancelha	     
 1 eye exam	exame de/da vista (?)	     
 1 eyelash	eyelash	     
 1 eyelid	palpebra	     
 1 Eye Problem	Problema Ocular	     
 1 eyes	olhos	     
 1 face	o rosto, cara	     
 1 Facial Injury	Lesão Facial	     
 1 Facial Pain or Swelling	Dor ou Tumefacção Facial	     
 1 facility staff	funcionário	     
 1 Facioscapulohumeral Muscular Dystrophy (FSH)	Distrofia Muscular Fascioescapulohumeral	     
 1 factory and configuration departmental default minimum and maximum values	valores máximos e mínimos configurados de fábrica e em função do departamento/do serviço	     
 1 Faculty of Medicine of Lisbon	Faculdade de Medicina de Lisboa	     
 1 failure to thrive	insuficiência de crescimento/deficiência/atraso na progressão do crescimento	     
 1 faint	desmaio, desmaiar	     
 1 Fainting or Syncope	Lipotimia ou Síncope	     
 1 fallopian tube	trompa de falopio	     
 1 Falls	Quedas	     
 1 family doctor	médico de familia	     
 1 family practice	medicina familiar	     
 1 farmer field school	escola de campo agrícola	     
 1 farsightedness	hiperopia, hipermetropia	     
 1 Fasciculations	fasciculação	     
 1 fasting	jejum	     
 1 Fatigue	Fadiga	     
 1 fat layer	Plano gorduroso	     
 1 fatty tissue	tecido adiposo	     
 1 FB: 666 ml - fluid balance 666 ml	BH: 666 ml > balanço hídrico 666 ml	     
 1 FDA	FDA (Food and Drug Administration)	     
 1 FDA (Food and Drug Association)	Associação de Alimentos e Medicamentos	     
 1 fearless cold, fever	arrepios de frio/calafrios fortes, febre	     
 1 features	feições	     
 1 fecal occult blood testing	exame/teste/pesquisa de sangue oculto nas fezes	     
 1 fecundity	fecundidade	     
 1 fee	taxa	     
 1 fellow	membro	     
 1 female	indívidou do sexo feminino	     
 1 Fetoscopy	fetoscopia	     
 1 Fever	Febre	     
 1 fever	febre	     
 1 Fever Infant or Toddler	Febre na Criança	     
 1 fibre membrane	membrana de fibra	     
 1 fibriod	fibroide	     
 1 fibroblasts	fibroblastos	     
 1 FICAT Grade	classificação de Ficat/grau atribuído segundo classificação de Ficat	     
 1 filing/attachment of documents (in lawsuit)	juntada de documentos	     
 1 filling	obturação	     
 1 finger	dedo,fingernai	     
 1 finger	dedo,fingernai,unha	     
 1 Finger Pain or Swelling	Dor ou Tumefacção dos Dedos da Mão	     
 1 fire extinguisher	os corrimões	     
 1 first aid kit	o estojo de primeiros socorros	     
 1 first aid	primeiros socorros	     
 1 fist	o punho	     
 1 fitting cross	cruz de fixação	     
 1 Flank Pain	Dor no Flanco	     
 1 flank (side)	flanco	     
 1 Flatulence	Flatulência	     
 1 flexible sigmiodoscopy	sigmoidoscopia flexivel	     
 1 floppiness	fraqueza	     
 1 flu shot	uso adequado	     
 1 focal onset seizure	crise de início focal	     
 1 follow-up appointment	consulta de seguimento/ acompanhamento	     
 1 food intolerance	intolerância alimentar	     
 1 Foot Pain or Swelling	Dor ou Tumefacção do Pé	     
 1 foot	pé	     
 1 for a fee	por uma taxa	     
 1 forearm	ante-braço	     
 1 forearm	o antebraço	     
 1 forehead	a fronte, a testa	     
 1 for external use	para uso externo	     
 1 for the first time	pela primeira vez	     
 1 for yourself	para si próprio	     
 1 fractional area change	FAC	     
 1 fracture	fractura	     
 1 freckles	sardas	     
 1 free care	assistência médica gratuita	     
 1 frog lateral and true lateral	abdução com rotação externa da perna (em perna de rã/sapo) e incidência lateral verdadeira	     
 1 Frog leg position	posição de rã	     
 1 frontal sinus	o seio frontal	     
 1 fructase	FRUCTOSA	     
 1 fructose intolerance	intolerância à fructose	     
 1 fructose tolerance	tolerância à fructose	     
 1 full-length recombinant factor viii	fator VIII (de coagulação) recombinante de comprimento total /completo	     
 1 full [or complete] blood count, blood chemistry, and cardiac markers	H + BQ com MNM	     
 1 functional impairment	comprometimento funcional	     
 1 Functional Independence Measure (FIM)	Medida de Independência Funcional	     
 1 function testing (PFT)	teste de função	     
 1 funduscopy (fundus oculi)	fundoscopia	     
 1 fungal hyphae	hifas de fungos	     
 2 fungal infections of nail beds	infecções fúngicas ungueais/do leito ungueal/da unha ou onicomicose	     
 1 FVC	Forced Vital Capacity	     
 1 Gaifenesin	gualfenesin, gualfenesina	     
 1 Gaits	marchas	     
 1 Gait training	treino de marcha	     
 1 gall bladder	vesícula biliar	     
 1 gallstones	cálculos biliares	     
 1 gandolinum-enhancing lesions	lesões potenciadas/intensificadas por gadolínio	     
 1 ganglion	ganglio	     
 1 gangrene	gangrene	     
 2 gas exchange	troca gasosa, troca de gases	     
 1 gasometry	gasometria	     
 1 gastric bypass surgery	técnica cirúrgica/cirurgia do bypass gástrico em Y-de-Roux	     
 1 gastric cancer	câncer gástrico	     
 1 gastritis	gastrite	     
 1 Gastroesophageal Reflux - GE Reflux	refluxo gastroesofágico	     
 1 gastro-intestinal	gastro-intestinal	     
 1 gates drill	broca de Gates	     
 1 gauze	gaze	     
 1 Gauze	Gaze	     
 1 gellan gum	goma gelana	     
 1 gene expression	expressão de genes	     
 1 General Practitioner (GP)	Médico de Clínica Geral	     
 1 Gene Therapy	terapia genética	     
 1 genetic blood test	teste genético sanguíneo	     
 1 Genetic Counseling	aconselhamento genético	     
 1 Genetic Markers	marcadores genéticos	     
 1 genetic screening	mapeamento genético	     
 1 genetox	genotoxicidade	     
 1 genital-urinary	gênito-urinário	     
 1 gentle cuff solution	solução em manguitos de material macio	     
 1 Geriatric Problem	Problemas Geriátricos	     
 1 germ	germe	     
 1 G.I. Clinic	clínica gastro-intestinal	     
 1 G.I. tube	tubo gastrointestinal	     
 2 Glass jar	Pote de vidro	     
 1 GLP (Good Laboratory Practices)	BPL (Boas Práticas de Laboratórios)	     
 2 glutamic pyruvic and oxalacetic transaminase	transaminase glutamico piruvica e oxalacetica	     
 1 glycemic / glycaemic test (capillary glycemic / glycaemic test) [Blood measurement test]	BMT	     
 2 GPB (glossopharyngeal breathing )	RGF - respiração glossofaríngea	     
 1 Groin Pain or Swelling	Dor ou Tumefacção da Região Inguinal	     
 1 groin	virilha	     
 1 gross motor	habilidade motora grossa	     
 2 G.U. Clinic	Clínca gênito-urinário	     
 1 Habilidade Motora Fina	Fine Motor	     
 1 Habilidade Motora Grossa	Gross Motor	     
 1 habilidade psicomotora	Perceptual Motor	     
 1 haemoglobin (UK) hemoglobin (US)	hemoglobina	     
 1 h(a)emoptysis (diagnosis pending)	Hemoptise A/E	     
 1 Hamilton Rating Scale for Depression (HRSD)	Escala de Avaliação de Depressão de Hamilton (HDRS)	     
 1 Hammersmith Function Motor Scale (MHFMS)	Escala de Função Motora de Hammersmith	     
 1 Handicapped	deficiente físico	     
 1 Hand Problem	Problemas da Mão	     
 1 has long been employed	tem sido utilizado/empregado ha muito tempo	     
 1 Headache	Cefaleia / Dor de Cabeça	     
 1 Head Injury	Lesão Cabeça	     
 1 Health awareness	consciencialização/sensibilização para/sobre a saúde	     
 1 Healthcare	plano de saúde	     
 1 healthcare professionals	profissionais da saúde	     
 1 health related quality of life (HRQOL)	qualidade de vida relacionada à saúde (QVRS)	     
 1 Hearing Loss	Perda de Audição	     
 1 Heartburn	Pirose	     
 1 heart muscle	músculo coronário, do coração	     
 1 heart palpitation	palpitação coronária	     
 1 hemácias > red blood cells / erythrocytes	HM	     
 1 hemibody	hemicorpo	     
 1 hepatic and thyroid tumors	tumores hepáticos e de tireóide	     
 1 Hexalobe driver shaft	haste de fixação hexalobular	     
 1 Hex Post	pino hexagonal	     
 1 hexylcinnamaldehyde	hexilcinamaldeído	     
 1 Hiccups	Soluços	     
 1 High pressure hydrocephalus	Hidrocefalia com pressão alta	     
 1 Hip Pain or Buttock Pain	Dor na Anca	     
 1 hippocampal formation	formação hipocampal	     
 1 histamine	histamina	     
 1 histone deacetilase (HDAC) inhibitors	histonas inibidoras	     
 1 HIV-infected medical patients	doentes seropositivos	     
 1 HKAFO Hip, knee, ankle foot orthoses	órtose dos quadris, joelhos, tornozelos e pés	     
 1 Hoarseness	Rouquidão	     
 1 hogs	suínos (porcos machos castrados destinados a consumo humano)	     
 1 hold temperature	temperatura de conservação/armazenamento/à qual se encontra o produto	     
 1 Home Health Care Team (HHCT)	Equipe de Atendimento Médico Domiciliar	     
 1 hormonal replacement therapy	terapia de reposição hormonal	     
 1 Hospital Admission and Discharge Sheet number:	FAA no:	     
 1 (Hospital) Admission number/no.:	R.I. no:	     
 1 Hospital das Clínicas complex (São Paulo University Medical Faculty)	complexo HC (FMUSP)	     
 1 humpectomy	redução/ressecação da giba dorsal/do dorso nasal	     
 1 Hydrofluoroalkane	hidrofluoroalcano	     
 1 Hydroxides	hidróxidos	     
 1 Hydroxyurea	hidroxiuréia	     
 1 hyper- and hypo-thyroid myopathy	miopatia da hiper e hipotireóide	     
 1 hypoechoic heterogeneity	heterogeneidade hipoecóica	     
 1 Hypotonia	hipotonia	     
 1 Hypoventilation	hipoventilação	     
 1 Hypoxia	hipoxia	     
 1 ICD	C/D > CID	     
 1 IDEA Individuals with Disabilities Education Act	Ato Educacional para Individuos portadores de Deficiências Físicas	     
 1 IEP Individualized Education Program	Programa de Educação Individual	     
 1 ILCOR consensus	consenso do ILCOR	     
 1 iliac crest	crista ilíaca	     
 1 illumination bag	bolsa para irradiação	     
 1 immune response	reação imunológica	     
 1 immuno-allergology	imunoalergologia	     
 1 immunophenotyping	imunofenotipagem	     
 1 immunosorbent assay	imunoabsorção	     
 1 immunotherapy	imunoterapia	     
 1 impaired gait	andar defeituoso, deficiente	     
 1 in am	in the morning (a.m.)	     
 1 in-circuit	no circuito (dentro do circuito)	     
 1 indoprofen	composto para tratamento de AME	     
 1 In-Exsufflator	In-Exsuflattor	     
 1 Infantile Progressive Spinal Muscular Atrophy (SMA1) Werdnig-Hoffman	Atrofia Muscular Espinhal Progressiva Infantil (Tipo 1)	     
 1 infecto-contagious	infecto-contagiosas	     
 1 infectology	infectologia	     
 1 Inflammatory Myopathies	miopatias inflamatórias	     
 1 Ingestion Foreign Body	Ingestão de Corpo Estranho	     
 1 Ingestion Toxic Substance	Ingestão de Substâncias Tóxicas	     
 1 Inhalation Injury	Lesão por Inalação	     
 1 inhalation/insufflation	inalação/insuflação	     
 1 inhaled corticosteroids	corticoides inalados	     
 1 inhaled steroid	esteróide inalável	     
 1 injury	ferimento, lesão	     
 1 instalments falling due	prestacoes vincendas	     
 1 Institute of Medical Education	Instituto de Educação Médica	     
 1 Institutional Review Board	Conselho de revisão institucional	     
 1 Insuflation-exuflation	Insuflação-desinflação	     
 1 intensive care unit (ICU)	UTI	     
 1 intensive care worker	intensivista	     
 1 intercostal muscles	músculos intercostais	     
 1 Internal Medicine	Medicina Interna	     
 1 in the dual sense	na dupla acepção,	     
 1 intramuscular injection	injeção intramuscular	     
 1 Invasive mould disease (IMD)	infe(c)ção/doença fúngica invasiva	     
 1 inverted OR flattened T wave/scooped ST segment	onda T em colher de pedreiro	     
 1 investigation secrecy	segredo de justica	     
 1 Investigators Brochure	brochura do investigador	     
 1 in vitro fertilization procedures	procedimento de fertilização in vivo	     
 1 IPAP - inspiratory positive airway pressure	Pressão inspiratória positiva nas vias aéreas	     
 1 IPPB	Intermittent Positive Pressure Breathing	     
 1 IPPB - Intermittent Positive Pressure Breathing	Respiração com pressão positiva intermitente	     
 1 IPPV (intermittent positive pressure ventilation)	IPPV - ventilação por pressão positiva intermitente	     
 1 IPPV (intermittent positive pressure ventilation)	ventilação por pressão positiva intermitente	     
 1 ischaemic heart disease	CI	     
 1 ischemic heart disease (IHD)	cardiopatia isquémica	     
 1 isopters	isópteras	     
 1 It is of a fixed gravity head type	(ventilador) de cabeça gravitacional fixa	     
 1 IV/IM	ev/im	     
 1 Jackhammer esophagus	esô(ó)fago hipercontrá(c)til	     
 1 Jaw Pain or Swelling	Dor ou Tumefacção Mandibular	     
 1 jowl (dewlap)	papada	     
 1 KAFO	órtese do quadril, tornozelo e pé	     
 1 Knee Problem	Problemas do Joelho	     
 1 Kyphosis	cifose	     
 1 Laceration or Wound	Laceração ou Ferida	     
 1 lactose intolerance	intolerância à lactose	     
 1 lamotrigine	lamotrigina	     
 1 laryngeal mask	máscara laríngea, laringeal	     
 1 late-onset	adquirido tardiamente	     
 1 later stages	estágios avançados, tardios	     
 1 laxative	laxativo	     
 1 leading genetic killer disease	doença genética que mais faz vítimas	     
 1 leaflets	lacínias	     
 1 Leg Injury	Lesão do Membro Inferior	     
 1 Leg Problem	Problemas do Membro Inferior	     
 1 Leprosy	lepra, doença de Hansen ou hanseníase (pt)/hanseníase (br)	     
 1 leprosy	lepra	     
 1 leukemia	leucemia	     
 1 leukorrhea	leucorréia	     
 1 lichen planus	liquen plano	     
 1 life-giving treatment	tratamento revigorante / estimulante / vivificante	     
 1 lifestyle drug	medicamentos de bem-estar	     
 1 life threatening	que ameaça a vida	     
 1 Linkage Analysis	Análise de ligação gênica	     
 1 lipofuscin	lipofuscina	     
 1 lipoxygenase pathway	via da lipoxigenase	     
 1 liver	figado	     
 1 long-lasting B2-agonist	agonista B2 de longa acção	     
 1 loss of appetite	perda de apetite	     
 1 loss of services	perda de serviços	     
 1 Lou Gehrig's disease	doença de Lou Gehrig	     
 1 low-back pain	lombalgia	     
 1 lumbar region	região lombar	     
 1 Lumps	Nódulos	     
 1 lupus	lupus	     
 1 lymphatic nodes	nodos  linfáticos	     
 1 lymph gland	glândula linfática	     
 1 Mains power quality	qualidade da rede de energia eléctrica	     
 1 major depressive disorder (MDD)	transtorno depressivo maior (TDM)	     
 1 Major Trauma	Traumatismo Major	     
 1 makeup water	água de reposição	     
 1 Male Sexual Dysfunction	Disfunção Sexual Masculina	     
 1 manually assisted/unassisted	auxilio manual, manualmente assistido/não assistido	     
 1 masseters	masséteres	     
 1 masticator muscles	músculos mastigadores	     
 1 MDA Muscular Dystrophy Association	Associação de Distrofias Musculares	     
 1 mean serum	níveis (/valores) séricos médios	     
 1 mediaid	serviços médicos	     
 1 Medical assistants	auxiliares médicos	     
 1 medical director	chefe da equipe médica	     
 1 medical history	histórico médico	     
 1 Medical Immunology	Imunologia Médica	     
 1 medical publications/materials/articles	obras medicas	     
 1 medicare	cuidados médicos	     
 1 medication	medicação	     
 1 menarche	primeira menstruação	     
 1 mended - fused	consolidar (consolidados)	     
 1 mental functioning	funcionamento mental	     
 1 Mental Health (MH)	Saúde Mental (SM)	     
 1 Message Queue Applet	Applet de fila de mensagens	     
 1 method-specific	específicos/as do método	     
 1 Methylphenidate	Metilfenidato	     
 1 micelles	micelas	     
 1 microbial load	carga microbiana	     
 1 microcephaly	microcefalia	     
 1 Micro environment / microenvironment	micro-entorno	     
 1 microRNA addbacks	reposições de microRNA ou miRNA	     
 1 Midstream	tipo midstream	     
 1 mild Alzheimer's disease	Alzheimer leve	     
 1 mild	ameno, moderado	     
 1 mild luminal irregularities/mild irregularities of the vessel diameter	irregularidades discretas de calibre	     
 1 mini-lipidomics	minipartículas lipidômicas	     
 1 Mini Mental State Examination (MMSE)	Mini Exame de Estado Mental (MEEM)	     
 1 misdiagnosed	mau diagnosticado, diagnosticado de forma errada	     
 1 missing/fused ribs	costelas unificadas/fundidas	     
 1 mitosis	mitose	     
 1 Mitral Valve	Valvula Mitral	     
 1 MMT	Manual muscle test	     
 1 Mobile Stander	cadeiras de posicionamento, stand in móveis	     
 1 moderately enlarged cardiac silhouette/shadow	AC [upward arrow] + 2/4	     
 1 Molded Seat	almofadas/assentos moldados	     
 1 monotherapy	monoterapia	     
 1 motor activity	atividade motora	     
 1 motor agitation	agitação motora	     
 1 Motor Neuron Diseases	doenças neuro-motoras	     
 1 motor rehabilitation (from a stroke)	reabilitação motora (de um derrame)	     
